year,categoria,pais,euros
2013,7,NORUEGA,0
2013,8,NORUEGA,171275
2013,9,NORUEGA,1824269
2013,10,NORUEGA,0
2013,11,NORUEGA,0
2013,12,NORUEGA,0
2013,13,NORUEGA,0
2013,14,NORUEGA,0
2013,15,NORUEGA,0
2013,16,NORUEGA,0
2013,17,NORUEGA,0
2013,18,NORUEGA,0
2013,19,NORUEGA,0
2013,20,NORUEGA,0
2013,21,NORUEGA,0
2013,22,NORUEGA,0
2013,total,NORUEGA,3577883
2013,1,Nueva Zelanda,9715
2013,2,Nueva Zelanda,0
2013,3,Nueva Zelanda,2969000
2013,4,Nueva Zelanda,129000
2013,5,Nueva Zelanda,0
2013,6,Nueva Zelanda,0
2013,7,Nueva Zelanda,0
2013,8,Nueva Zelanda,0
2013,9,Nueva Zelanda,0
2013,10,Nueva Zelanda,0
2013,11,Nueva Zelanda,0
2013,12,Nueva Zelanda,0
2013,13,Nueva Zelanda,0
2013,14,Nueva Zelanda,0
2013,15,Nueva Zelanda,0
2013,16,Nueva Zelanda,0
2013,17,Nueva Zelanda,0
2013,18,Nueva Zelanda,0
2013,19,Nueva Zelanda,0
2013,20,Nueva Zelanda,0
2013,21,Nueva Zelanda,0
2013,22,Nueva Zelanda,0
2013,total,Nueva Zelanda,3107715
2013,1,Omán,0
2013,2,Omán,519769
2013,3,Omán,1122900
2013,4,Omán,2310825
2013,5,Omán,0
2013,6,Omán,0
2013,7,Omán,0
2013,8,Omán,0
2013,9,Omán,0
2013,10,Omán,94082666
2013,11,Omán,0
2013,12,Omán,0
2013,13,Omán,0
2013,14,Omán,0
2013,15,Omán,0
2013,16,Omán,0
2013,17,Omán,0
2013,18,Omán,0
2013,19,Omán,0
2013,20,Omán,0
2013,21,Omán,0
2013,22,Omán,0
2013,total,Omán,98036160
2013,1,Países Bajos,0
2013,2,Países Bajos,0
2013,3,Países Bajos,7000
2013,4,Países Bajos,5850
2013,5,Países Bajos,0
2013,6,Países Bajos,0
2013,7,Países Bajos,0
2013,8,Países Bajos,0
2013,9,Países Bajos,0
2013,10,Países Bajos,0
2013,11,Países Bajos,38850
2013,12,Países Bajos,0
2013,13,Países Bajos,0
2013,14,Países Bajos,0
2013,15,Países Bajos,0
2013,16,Países Bajos,0
2013,17,Países Bajos,0
2013,18,Países Bajos,0
2013,19,Países Bajos,0
2013,20,Países Bajos,0
2013,21,Países Bajos,0
2013,22,Países Bajos,0
2013,total,Países Bajos,51700
2013,1,Pakistán,0
2013,2,Pakistán,0
2013,3,Pakistán,94596
2013,4,Pakistán,0
2013,5,Pakistán,0
2013,6,Pakistán,447825
2013,7,Pakistán,0
2013,8,Pakistán,0
2013,9,Pakistán,0
2013,10,Pakistán,1203295
2013,11,Pakistán,369968
2013,12,Pakistán,0
2013,13,Pakistán,0
2013,14,Pakistán,0
2013,15,Pakistán,1902341
2013,16,Pakistán,0
2013,17,Pakistán,0
2013,18,Pakistán,0
2013,19,Pakistán,0
2013,20,Pakistán,0
2013,21,Pakistán,0
2013,22,Pakistán,0
2013,total,Pakistán,4018025
2013,1,Paraguay,0
2013,2,Paraguay,0
2013,3,Paraguay,0
2013,4,Paraguay,0
2013,5,Paraguay,0
2013,6,Paraguay,0
2013,7,Paraguay,0
2013,8,Paraguay,0
2013,9,Paraguay,0
2013,10,Paraguay,3443
2013,11,Paraguay,0
2013,12,Paraguay,0
2013,13,Paraguay,0
2013,14,Paraguay,0
2013,15,Paraguay,0
2013,16,Paraguay,0
2013,17,Paraguay,0
2013,18,Paraguay,0
2013,19,Paraguay,0
2013,20,Paraguay,0
2013,21,Paraguay,0
2013,22,Paraguay,0
2013,total,Paraguay,3443
2013,1,Perú,0
2013,2,Perú,0
2013,3,Perú,0
2013,4,Perú,922538
2013,5,Perú,0
2013,6,Perú,159157
2013,7,Perú,0
2013,8,Perú,0
2013,9,Perú,0
2013,10,Perú,0
2013,11,Perú,0
2013,12,Perú,0
2013,13,Perú,11051
2013,14,Perú,0
2013,15,Perú,0
2013,16,Perú,0
2013,17,Perú,0
2013,18,Perú,0
2013,19,Perú,0
2013,20,Perú,0
2013,21,Perú,0
2013,22,Perú,0
2013,total,Perú,1092746
2013,1,POLONIA,0
2013,2,POLONIA,0
2013,3,POLONIA,1378596
2013,4,POLONIA,0
2013,5,POLONIA,0
2013,6,POLONIA,0
2013,7,POLONIA,0
2013,8,POLONIA,0
2013,9,POLONIA,0
2013,10,POLONIA,59781618
2013,11,POLONIA,0
2013,12,POLONIA,0
2013,13,POLONIA,0
2013,14,POLONIA,0
2013,15,POLONIA,0
2013,16,POLONIA,0
2013,17,POLONIA,0
2013,18,POLONIA,0
2013,19,POLONIA,0
2013,20,POLONIA,0
2013,21,POLONIA,0
2013,22,POLONIA,0
2013,total,POLONIA,61160214
2013,1,PORTUGAL,28662
2013,2,PORTUGAL,0
2013,3,PORTUGAL,61950
2013,4,PORTUGAL,145500
2013,5,PORTUGAL,0
2013,6,PORTUGAL,0
2013,7,PORTUGAL,0
2013,8,PORTUGAL,0
2013,9,PORTUGAL,0
2013,10,PORTUGAL,0
2013,11,PORTUGAL,0
2013,12,PORTUGAL,0
2013,13,PORTUGAL,0
2013,14,PORTUGAL,0
2013,15,PORTUGAL,0
2013,16,PORTUGAL,0
2013,17,PORTUGAL,0
2013,18,PORTUGAL,0
2013,19,PORTUGAL,0
2013,20,PORTUGAL,0
2013,21,PORTUGAL,0
2013,22,PORTUGAL,0
2013,total,PORTUGAL,236112
2013,1,REINO UNIDO,1200
2013,2,REINO UNIDO,0
2013,3,REINO UNIDO,630316
2013,4,REINO UNIDO,16210552
2013,5,REINO UNIDO,0
2013,6,REINO UNIDO,95000
2013,7,REINO UNIDO,0
2013,8,REINO UNIDO,20259644
2013,9,REINO UNIDO,942862
2013,10,REINO UNIDO,484374130
2013,11,REINO UNIDO,4120387
2013,12,REINO UNIDO,0
2013,13,REINO UNIDO,0
2013,14,REINO UNIDO,0
2013,15,REINO UNIDO,19510597
2013,16,REINO UNIDO,0
2013,17,REINO UNIDO,0
2013,18,REINO UNIDO,0
2013,19,REINO UNIDO,0
2013,20,REINO UNIDO,0
2013,21,REINO UNIDO,0
2013,22,REINO UNIDO,0
2013,total,REINO UNIDO,546144688
2013,1,República Checa,9824
2013,2,República Checa,0
2013,3,República Checa,1481500
2013,4,República Checa,0
2013,5,República Checa,0
2013,6,República Checa,0
2013,7,República Checa,0
2013,8,República Checa,0
2013,9,República Checa,0
2013,10,República Checa,0
2013,11,República Checa,0
2013,12,República Checa,0
2013,13,República Checa,0
2013,14,República Checa,0
2013,15,República Checa,0
2013,16,República Checa,0
2013,17,República Checa,0
2013,18,República Checa,0
2013,19,República Checa,0
2013,20,República Checa,0
2013,21,República Checa,0
2013,22,República Checa,0
2013,total,República Checa,1491324
2013,1,Rumanía,10326
2013,2,Rumanía,0
2013,3,Rumanía,0
2013,4,Rumanía,0
2013,5,Rumanía,0
2013,6,Rumanía,0
2013,7,Rumanía,0
2013,8,Rumanía,0
2013,9,Rumanía,0
2013,10,Rumanía,0
2013,11,Rumanía,0
2013,12,Rumanía,0
2013,13,Rumanía,0
2013,14,Rumanía,0
2013,15,Rumanía,0
2013,16,Rumanía,0
2013,17,Rumanía,0
2013,18,Rumanía,0
2013,19,Rumanía,0
2013,20,Rumanía,0
2013,21,Rumanía,0
2013,22,Rumanía,0
2013,total,Rumanía,10326
2013,1,SINGAPUR,0
2013,2,SINGAPUR,0
2013,3,SINGAPUR,0
2013,4,SINGAPUR,312550
2013,5,SINGAPUR,0
2013,6,SINGAPUR,533179
2013,7,SINGAPUR,0
2013,8,SINGAPUR,0
2013,9,SINGAPUR,0
2013,10,SINGAPUR,0
2013,11,SINGAPUR,0
2013,12,SINGAPUR,0
2013,13,SINGAPUR,0
2013,14,SINGAPUR,0
2013,15,SINGAPUR,0
2013,16,SINGAPUR,0
2013,17,SINGAPUR,0
2013,18,SINGAPUR,0
2013,19,SINGAPUR,0
2013,20,SINGAPUR,0
2013,21,SINGAPUR,0
2013,22,SINGAPUR,0
2013,total,SINGAPUR,845729
2013,1,Sudáfrica,41000
2013,2,Sudáfrica,0
2013,3,Sudáfrica,0
2013,4,Sudáfrica,0
2013,5,Sudáfrica,0
2013,6,Sudáfrica,0
2013,7,Sudáfrica,0
2013,8,Sudáfrica,0
2013,9,Sudáfrica,0
2013,10,Sudáfrica,25385
2013,11,Sudáfrica,0
2013,12,Sudáfrica,0
2013,13,Sudáfrica,0
2013,14,Sudáfrica,0
2013,15,Sudáfrica,0
2013,16,Sudáfrica,0
2013,17,Sudáfrica,0
2013,18,Sudáfrica,0
2013,19,Sudáfrica,0
2013,20,Sudáfrica,0
2013,21,Sudáfrica,0
2013,22,Sudáfrica,0
2013,total,Sudáfrica,66385
2013,1,SUECIA,6520
2013,2,SUECIA,0
2013,3,SUECIA,0
2013,4,SUECIA,0
2013,5,SUECIA,0
2013,6,SUECIA,0
2013,7,SUECIA,0
2013,8,SUECIA,0
2013,9,SUECIA,0
2013,10,SUECIA,473100
2013,11,SUECIA,11323314
2013,12,SUECIA,0
2013,13,SUECIA,0
2013,14,SUECIA,0
2013,15,SUECIA,0
2013,16,SUECIA,0
2013,17,SUECIA,0
2013,18,SUECIA,0
2013,19,SUECIA,0
2013,20,SUECIA,0
2013,21,SUECIA,0
2013,22,SUECIA,0
2013,total,SUECIA,11802934
2013,1,SUIZA,23368
2013,2,SUIZA,42597
2013,3,SUIZA,22000
2013,4,SUIZA,4800
2013,5,SUIZA,0
2013,6,SUIZA,8809
2013,7,SUIZA,0
2013,8,SUIZA,0
2013,9,SUIZA,0
2013,10,SUIZA,0
2013,11,SUIZA,880
2013,12,SUIZA,0
2013,13,SUIZA,0
2013,14,SUIZA,0
2013,15,SUIZA,0
2013,16,SUIZA,0
2013,17,SUIZA,0
2013,18,SUIZA,0
2013,19,SUIZA,0
2013,20,SUIZA,0
2013,21,SUIZA,13504584
2013,22,SUIZA,0
2013,total,SUIZA,13607038
2013,1,TAILANDIA,0
2013,2,TAILANDIA,0
2013,3,TAILANDIA,319800
2013,4,TAILANDIA,1990357
2013,5,TAILANDIA,0
2013,6,TAILANDIA,0
2013,7,TAILANDIA,0
2013,8,TAILANDIA,0
2013,9,TAILANDIA,0
2013,10,TAILANDIA,0
2013,11,TAILANDIA,0
2013,12,TAILANDIA,0
2013,13,TAILANDIA,0
2013,14,TAILANDIA,0
2013,15,TAILANDIA,0
2013,16,TAILANDIA,0
2013,17,TAILANDIA,0
2013,18,TAILANDIA,0
2013,19,TAILANDIA,0
2013,20,TAILANDIA,0
2013,21,TAILANDIA,0
2013,22,TAILANDIA,0
2013,total,TAILANDIA,2310157
2013,1,TANZANIA,1200
2013,2,TANZANIA,0
2013,3,TANZANIA,0
2013,4,TANZANIA,0
2013,5,TANZANIA,0
2013,6,TANZANIA,0
2013,7,TANZANIA,0
2013,8,TANZANIA,0
2013,9,TANZANIA,0
2013,10,TANZANIA,0
2013,11,TANZANIA,0
2013,12,TANZANIA,0
2013,13,TANZANIA,0
2013,14,TANZANIA,0
2013,15,TANZANIA,0
2013,16,TANZANIA,0
2013,17,TANZANIA,0
2013,18,TANZANIA,0
2013,19,TANZANIA,0
2013,20,TANZANIA,0
2013,21,TANZANIA,0
2013,22,TANZANIA,0
2013,total,TANZANIA,1200
2013,1,Trinidad y Tobago,0
2013,2,Trinidad y Tobago,0
2013,3,Trinidad y Tobago,0
2013,4,Trinidad y Tobago,250318
2013,5,Trinidad y Tobago,0
2013,6,Trinidad y Tobago,0
2013,7,Trinidad y Tobago,0
2013,8,Trinidad y Tobago,0
2013,9,Trinidad y Tobago,0
2013,10,Trinidad y Tobago,0
2013,11,Trinidad y Tobago,0
2013,12,Trinidad y Tobago,0
2013,13,Trinidad y Tobago,0
2013,14,Trinidad y Tobago,0
2013,15,Trinidad y Tobago,0
2013,16,Trinidad y Tobago,0
2013,17,Trinidad y Tobago,0
2013,18,Trinidad y Tobago,0
2013,19,Trinidad y Tobago,0
2013,20,Trinidad y Tobago,0
2013,21,Trinidad y Tobago,0
2013,22,Trinidad y Tobago,0
2013,total,Trinidad y Tobago,250318
2013,1,Turquía,0
2013,2,Turquía,0
2013,3,Turquía,1286520
2013,4,Turquía,38490
2013,5,Turquía,0
2013,6,Turquía,0
2013,7,Turquía,0
2013,8,Turquía,2590
2013,9,Turquía,5157339
2013,10,Turquía,195129
2013,11,Turquía,821695
2013,12,Turquía,0
2013,13,Turquía,0
2013,14,Turquía,0
2013,15,Turquía,0
2013,16,Turquía,0
2013,17,Turquía,0
2013,18,Turquía,0
2013,19,Turquía,0
2013,20,Turquía,0
2013,21,Turquía,0
2013,22,Turquía,0
2013,total,Turquía,7501763
2013,1,URUGUAY,52500
2013,2,URUGUAY,0
2013,3,URUGUAY,0
2013,4,URUGUAY,0
2013,5,URUGUAY,0
2013,6,URUGUAY,0
2013,7,URUGUAY,0
2013,8,URUGUAY,0
2013,9,URUGUAY,0
2013,10,URUGUAY,0
2013,11,URUGUAY,0
2013,12,URUGUAY,0
2013,13,URUGUAY,0
2013,14,URUGUAY,0
2013,15,URUGUAY,0
2013,16,URUGUAY,0
2013,17,URUGUAY,0
2013,18,URUGUAY,0
2013,19,URUGUAY,0
2013,20,URUGUAY,0
2013,21,URUGUAY,0
2013,22,URUGUAY,0
2013,total,URUGUAY,52500
2013,1,VENEZUELA,0
2013,2,VENEZUELA,0
2013,3,VENEZUELA,0
2013,4,VENEZUELA,0
2013,5,VENEZUELA,0
2013,6,VENEZUELA,0
2013,7,VENEZUELA,60000
2013,8,VENEZUELA,0
2013,9,VENEZUELA,16579236
2013,10,VENEZUELA,34000
2013,11,VENEZUELA,0
2013,12,VENEZUELA,0
2013,13,VENEZUELA,0
2013,14,VENEZUELA,0
2013,15,VENEZUELA,0
2013,16,VENEZUELA,0
2013,17,VENEZUELA,0
2013,18,VENEZUELA,0
2013,19,VENEZUELA,0
2013,20,VENEZUELA,0
2013,21,VENEZUELA,0
2013,22,VENEZUELA,0
2013,total,VENEZUELA,16673236
2013,1,Zambia,570
2013,2,Zambia,0
2013,3,Zambia,0
2013,4,Zambia,0
2013,5,Zambia,0
2013,6,Zambia,0
2013,7,Zambia,0
2013,8,Zambia,0
2013,9,Zambia,0
2013,10,Zambia,0
2013,11,Zambia,0
2013,12,Zambia,0
2013,13,Zambia,0
2013,14,Zambia,0
2013,15,Zambia,0
2013,16,Zambia,0
2013,17,Zambia,0
2013,18,Zambia,0
2013,19,Zambia,0
2013,20,Zambia,0
2013,21,Zambia,0
2013,22,Zambia,0
2013,total,Zambia,570
2013,1,Total,21196221
2013,2,Total,1932513
2013,3,Total,115744430
2013,4,Total,58697504
2013,5,Total,1726286
2013,6,Total,12546313
2013,7,Total,122516
2013,8,Total,160490016
2013,9,Total,642793011
2013,10,Total,2756702271
2013,11,Total,63345585
2013,12,Total,0
2013,13,Total,1106951
2013,14,Total,0
2013,15,Total,57972009
2013,16,Total,3648
2013,17,Total,0
2013,18,Total,0
2013,19,Total,0
2013,20,Total,0
2013,21,Total,13522084
2013,22,Total,0
2013,total,Total,3907901358
2014,1,Afganistán,0
2014,2,Afganistán,0
2014,3,Afganistán,0
2014,4,Afganistán,0
2014,5,Afganistán,51756
2014,6,Afganistán,0
2014,7,Afganistán,0
2014,8,Afganistán,0
2014,9,Afganistán,0
2014,10,Afganistán,0
2014,11,Afganistán,463485
2014,12,Afganistán,0
2014,13,Afganistán,0
2014,14,Afganistán,0
2014,15,Afganistán,57345
2014,16,Afganistán,0
2014,17,Afganistán,0
2014,18,Afganistán,0
2014,19,Afganistán,0
2014,20,Afganistán,0
2014,21,Afganistán,0
2014,22,Afganistán,0
2014,total,Afganistán,572586
2014,1,Alemania,618770
2014,2,Alemania,0
2014,3,Alemania,2160165
2014,4,Alemania,6465625
2014,5,Alemania,0
2014,6,Alemania,284969
2014,7,Alemania,0
2014,8,Alemania,0
2014,9,Alemania,0
2014,10,Alemania,255909308
2014,11,Alemania,2545110
2014,12,Alemania,0
2014,13,Alemania,0
2014,14,Alemania,0
2014,15,Alemania,4465001
2014,16,Alemania,0
2014,17,Alemania,0
2014,18,Alemania,0
2014,19,Alemania,0
2014,20,Alemania,0
2014,21,Alemania,0
2014,22,Alemania,0
2014,total,Alemania,272448948
2014,1,Andorra,17566
2014,2,Andorra,0
2014,3,Andorra,7044
2014,4,Andorra,0
2014,5,Andorra,0
2014,6,Andorra,0
2014,7,Andorra,0
2014,8,Andorra,0
2014,9,Andorra,0
2014,10,Andorra,0
2014,11,Andorra,0
2014,12,Andorra,0
2014,13,Andorra,0
2014,14,Andorra,0
2014,15,Andorra,0
2014,16,Andorra,0
2014,17,Andorra,0
2014,18,Andorra,0
2014,19,Andorra,0
2014,20,Andorra,0
2014,21,Andorra,0
2014,22,Andorra,0
2014,total,Andorra,24610
2014,1,Arabia Saudí,620
2014,2,Arabia Saudí,0
2014,3,Arabia Saudí,30157111
2014,4,Arabia Saudí,5010000
2014,5,Arabia Saudí,0
2014,6,Arabia Saudí,0
2014,7,Arabia Saudí,0
2014,8,Arabia Saudí,0
2014,9,Arabia Saudí,0
2014,10,Arabia Saudí,256378629
2014,11,Arabia Saudí,680000
2014,12,Arabia Saudí,0
2014,13,Arabia Saudí,0
2014,14,Arabia Saudí,2846
2014,15,Arabia Saudí,632583
2014,16,Arabia Saudí,0
2014,17,Arabia Saudí,0
2014,18,Arabia Saudí,0
2014,19,Arabia Saudí,0
2014,20,Arabia Saudí,0
2014,21,Arabia Saudí,0
2014,22,Arabia Saudí,0
2014,total,Arabia Saudí,292861789
2014,1,Argelia,0
2014,2,Argelia,0
2014,3,Argelia,0
2014,4,Argelia,0
2014,5,Argelia,419848
2014,6,Argelia,0
2014,7,Argelia,0
2014,8,Argelia,0
2014,9,Argelia,0
2014,10,Argelia,0
2014,11,Argelia,0
2014,12,Argelia,0
2014,13,Argelia,0
2014,14,Argelia,0
2014,15,Argelia,0
2014,16,Argelia,0
2014,17,Argelia,0
2014,18,Argelia,0
2014,19,Argelia,0
2014,20,Argelia,0
2014,21,Argelia,0
2014,22,Argelia,0
2014,total,Argelia,419848
2014,1,Argentina,28970
2014,2,Argentina,0
2014,3,Argentina,520500
2014,4,Argentina,0
2014,5,Argentina,0
2014,6,Argentina,0
2014,7,Argentina,0
2014,8,Argentina,0
2014,9,Argentina,0
2014,10,Argentina,0
2014,11,Argentina,0
2014,12,Argentina,0
2014,13,Argentina,0
2014,14,Argentina,0
2014,15,Argentina,0
2014,16,Argentina,0
2014,17,Argentina,0
2014,18,Argentina,0
2014,19,Argentina,0
2014,20,Argentina,0
2014,21,Argentina,0
2014,22,Argentina,0
2014,total,Argentina,549470
2014,1,Australia,0
2014,2,Australia,0
2014,3,Australia,1100000
2014,4,Australia,0
2014,5,Australia,0
2014,6,Australia,0
2014,7,Australia,0
2014,8,Australia,0
2014,9,Australia,132565733
2014,10,Australia,126899
2014,11,Australia,5895930
2014,12,Australia,0
2014,13,Australia,0
2014,14,Australia,0
2014,15,Australia,0
2014,16,Australia,0
2014,17,Australia,0
2014,18,Australia,0
2014,19,Australia,0
2014,20,Australia,0
2014,21,Australia,0
2014,22,Australia,0
2014,total,Australia,139688562
2014,1,AUSTRIA,9059
2014,2,AUSTRIA,0
2014,3,AUSTRIA,1222901
2014,4,AUSTRIA,0
2014,5,AUSTRIA,0
2014,6,AUSTRIA,4454
2014,7,AUSTRIA,0
2014,8,AUSTRIA,0
2014,9,AUSTRIA,0
2014,10,AUSTRIA,281737
2014,11,AUSTRIA,0
2014,12,AUSTRIA,0
2014,13,AUSTRIA,0
2014,14,AUSTRIA,50000
2014,15,AUSTRIA,0
2014,16,AUSTRIA,0
2014,17,AUSTRIA,0
2014,18,AUSTRIA,0
2014,19,AUSTRIA,0
2014,20,AUSTRIA,0
2014,21,AUSTRIA,0
2014,22,AUSTRIA,0
2014,total,AUSTRIA,1568151
2014,1,BAHREIN,0
2014,2,BAHREIN,0
2014,3,BAHREIN,13249360
2014,4,BAHREIN,26622200
2014,5,BAHREIN,0
2014,6,BAHREIN,0
2014,7,BAHREIN,0
2014,8,BAHREIN,0
2014,9,BAHREIN,0
2014,10,BAHREIN,0
2014,11,BAHREIN,0
2014,12,BAHREIN,0
2014,13,BAHREIN,0
2014,14,BAHREIN,0
2014,15,BAHREIN,0
2014,16,BAHREIN,60000
2014,17,BAHREIN,0
2014,18,BAHREIN,0
2014,19,BAHREIN,0
2014,20,BAHREIN,0
2014,21,BAHREIN,0
2014,22,BAHREIN,0
2014,total,BAHREIN,39931560
2014,1,Bangladesh,710
2014,2,Bangladesh,0
2014,3,Bangladesh,0
2014,4,Bangladesh,0
2014,5,Bangladesh,0
2014,6,Bangladesh,0
2014,7,Bangladesh,0
2014,8,Bangladesh,0
2014,9,Bangladesh,0
2014,10,Bangladesh,0
2014,11,Bangladesh,0
2014,12,Bangladesh,0
2014,13,Bangladesh,0
2014,14,Bangladesh,0
2014,15,Bangladesh,0
2014,16,Bangladesh,0
2014,17,Bangladesh,0
2014,18,Bangladesh,0
2014,19,Bangladesh,0
2014,20,Bangladesh,0
2014,21,Bangladesh,0
2014,22,Bangladesh,0
2014,total,Bangladesh,710
2014,1,Bélgica,165987
2014,2,Bélgica,31519
2014,3,Bélgica,3277161
2014,4,Bélgica,3707242
2014,5,Bélgica,0
2014,6,Bélgica,0
2014,7,Bélgica,0
2014,8,Bélgica,0
2014,9,Bélgica,0
2014,10,Bélgica,66500
2014,11,Bélgica,0
2014,12,Bélgica,0
2014,13,Bélgica,0
2014,14,Bélgica,0
2014,15,Bélgica,0
2014,16,Bélgica,0
2014,17,Bélgica,0
2014,18,Bélgica,0
2014,19,Bélgica,0
2014,20,Bélgica,0
2014,21,Bélgica,0
2014,22,Bélgica,0
2014,total,Bélgica,7248409
2014,1,Bielorrusia,0
2014,2,Bielorrusia,0
2014,3,Bielorrusia,0
2014,4,Bielorrusia,0
2014,5,Bielorrusia,0
2014,6,Bielorrusia,0
2014,7,Bielorrusia,0
2014,8,Bielorrusia,0
2014,9,Bielorrusia,0
2014,10,Bielorrusia,0
2014,11,Bielorrusia,0
2014,12,Bielorrusia,0
2014,13,Bielorrusia,0
2014,14,Bielorrusia,0
2014,15,Bielorrusia,0
2014,16,Bielorrusia,0
2014,17,Bielorrusia,0
2014,18,Bielorrusia,0
2014,19,Bielorrusia,0
2014,20,Bielorrusia,0
2014,21,Bielorrusia,0
2014,22,Bielorrusia,0
2014,total,Bielorrusia,0
2014,1,BRASIL,2634
2014,2,BRASIL,0
2014,3,BRASIL,412911
2014,4,BRASIL,511091
2014,5,BRASIL,0
2014,6,BRASIL,15507
2014,7,BRASIL,0
2014,8,BRASIL,0
2014,9,BRASIL,313716
2014,10,BRASIL,27473047
2014,11,BRASIL,107034
2014,12,BRASIL,0
2014,13,BRASIL,0
2014,14,BRASIL,31137
2014,15,BRASIL,0
2014,16,BRASIL,0
2014,17,BRASIL,0
2014,18,BRASIL,0
2014,19,BRASIL,0
2014,20,BRASIL,0
2014,21,BRASIL,0
2014,22,BRASIL,0
2014,total,BRASIL,28867077
2014,1,BULGARIA,4335
2014,2,BULGARIA,0
2014,3,BULGARIA,0
2014,4,BULGARIA,0
2014,5,BULGARIA,0
2014,6,BULGARIA,0
2014,7,BULGARIA,0
2014,8,BULGARIA,48177
2014,9,BULGARIA,0
2014,10,BULGARIA,0
2014,11,BULGARIA,580591
2014,12,BULGARIA,0
2014,13,BULGARIA,0
2014,14,BULGARIA,0
2014,15,BULGARIA,0
2014,16,BULGARIA,0
2014,17,BULGARIA,0
2014,18,BULGARIA,0
2014,19,BULGARIA,0
2014,20,BULGARIA,0
2014,21,BULGARIA,0
2014,22,BULGARIA,0
2014,total,BULGARIA,633103
2014,1,Camerún,0
2014,2,Camerún,0
2014,3,Camerún,0
2014,4,Camerún,0
2014,5,Camerún,0
2014,6,Camerún,0
2014,7,Camerún,0
2014,8,Camerún,0
2014,9,Camerún,11932225
2014,10,Camerún,2210951
2014,11,Camerún,0
2014,12,Camerún,0
2014,13,Camerún,0
2014,14,Camerún,0
2014,15,Camerún,14379729
2014,16,Camerún,0
2014,17,Camerún,0
2014,18,Camerún,0
2014,19,Camerún,0
2014,20,Camerún,0
2014,21,Camerún,0
2014,22,Camerún,0
2014,total,Camerún,28522905
2014,1,Canadá,0
2014,2,Canadá,0
2014,3,Canadá,0
2014,4,Canadá,423518
2014,5,Canadá,0
2014,6,Canadá,2400395
2014,7,Canadá,0
2014,8,Canadá,0
2014,9,Canadá,0
2014,10,Canadá,476394
2014,11,Canadá,10484
2014,12,Canadá,0
2014,13,Canadá,0
2014,14,Canadá,0
2014,15,Canadá,0
2014,16,Canadá,0
2014,17,Canadá,0
2014,18,Canadá,0
2014,19,Canadá,0
2014,20,Canadá,0
2014,21,Canadá,0
2014,22,Canadá,0
2014,total,Canadá,3310791
2014,1,Qatar,0
2014,2,Qatar,0
2014,3,Qatar,0
2014,4,Qatar,0
2014,5,Qatar,0
2014,6,Qatar,666772
2014,7,Qatar,0
2014,8,Qatar,0
2014,9,Qatar,0
2014,10,Qatar,0
2014,11,Qatar,0
2014,12,Qatar,0
2014,13,Qatar,0
2014,14,Qatar,0
2014,15,Qatar,0
2014,16,Qatar,0
2014,17,Qatar,0
2014,18,Qatar,0
2014,19,Qatar,0
2014,20,Qatar,0
2014,21,Qatar,0
2014,22,Qatar,0
2014,total,Qatar,666772
2014,1,CHILE,0
2014,2,CHILE,0
2014,3,CHILE,8478983
2014,4,CHILE,33334
2014,5,CHILE,0
2014,6,CHILE,3549
2014,7,CHILE,0
2014,8,CHILE,0
2014,9,CHILE,25009
2014,10,CHILE,1066428
2014,11,CHILE,0
2014,12,CHILE,0
2014,13,CHILE,0
2014,14,CHILE,0
2014,15,CHILE,0
2014,16,CHILE,0
2014,17,CHILE,0
2014,18,CHILE,0
2014,19,CHILE,0
2014,20,CHILE,0
2014,21,CHILE,0
2014,22,CHILE,0
2014,total,CHILE,9607303
2014,1,COLOMBIA,0
2014,2,COLOMBIA,0
2014,3,COLOMBIA,307321
2014,4,COLOMBIA,851127
2014,5,COLOMBIA,0
2014,6,COLOMBIA,0
2014,7,COLOMBIA,0
2014,8,COLOMBIA,0
2014,9,COLOMBIA,0
2014,10,COLOMBIA,550708
2014,11,COLOMBIA,0
2014,12,COLOMBIA,0
2014,13,COLOMBIA,0
2014,14,COLOMBIA,0
2014,15,COLOMBIA,0
2014,16,COLOMBIA,0
2014,17,COLOMBIA,0
2014,18,COLOMBIA,0
2014,19,COLOMBIA,0
2014,20,COLOMBIA,0
2014,21,COLOMBIA,0
2014,22,COLOMBIA,0
2014,total,COLOMBIA,1709156
2014,1,CUBA,129183
2014,2,CUBA,0
2014,3,CUBA,0
2014,4,CUBA,0
2014,5,CUBA,0
2014,6,CUBA,0
2014,7,CUBA,0
2014,8,CUBA,0
2014,9,CUBA,0
2014,10,CUBA,0
2014,11,CUBA,0
2014,12,CUBA,0
2014,13,CUBA,0
2014,14,CUBA,0
2014,15,CUBA,0
2014,16,CUBA,0
2014,17,CUBA,0
2014,18,CUBA,0
2014,19,CUBA,0
2014,20,CUBA,0
2014,21,CUBA,0
2014,22,CUBA,0
2014,total,CUBA,129183
2014,1,DINAMARCA,24550
2014,2,DINAMARCA,3959
2014,3,DINAMARCA,977280
2014,4,DINAMARCA,1190188
2014,5,DINAMARCA,0
2014,6,DINAMARCA,0
2014,7,DINAMARCA,0
2014,8,DINAMARCA,137020
2014,9,DINAMARCA,0
2014,10,DINAMARCA,0
2014,11,DINAMARCA,0
2014,12,DINAMARCA,0
2014,13,DINAMARCA,0
2014,14,DINAMARCA,0
2014,15,DINAMARCA,0
2014,16,DINAMARCA,0
